match id,series id,end time,duration (s),mode,map,team,player,win?,score,kills,deaths,+/-,k/d,kills per 10min,deaths per 10min,assists,headshots,suicides,team kills,hits,shots,accuracy (%),avg kill dist (m),fave weapon,fave rig,fave payload,fave trait,fave scorestreaks,hill time (s),hill captures,hill defends,snd rounds,snd firstbloods,bomb pickups,bomb plants,bomb defuses,bomb sneak defuses,uplink dunks,uplink throws,uplink points,2-piece,3-piece,4-piece,multikills,4-streak,5-streak,6-streak,7-streak,8+-streak,4+-streak,scorestreaks earned,scorestreaks used,payloads earned,payloads used
3A6D1AC2-1118-11D3-A6EB-0CFE456F15BE,champs-pool-A-3,2017-08-09 14:11:50 UTC,480,Hardpoint,Retaliation,Echo Fox,Methodz,L,106,12,19,-7,0.63,15,23.8,5,1,0,0,74,422,0.175,23.1m,NV4,Phantom,Active Camo,Rearguard,"Scarab, Trinity Rocket, Bombardment",8,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
3A6D1AC2-1118-11D3-A6EB-0CFE456F15BE,champs-pool-A-3,2017-08-09 14:11:50 UTC,480,Hardpoint,Retaliation,Echo Fox,mosh,L,106,19,20,-1,0.95,23.8,25,5,0,0,0,97,458,0.212,24.1m,NV4,FTL,FTL Jump,Power Slide,"Scarab, Trinity Rocket, Bombardment",34,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,1,1,1,1,1
3A6D1AC2-1118-11D3-A6EB-0CFE456F15BE,champs-pool-A-3,2017-08-09 14:11:50 UTC,480,Hardpoint,Retaliation,Echo Fox,MRuiz,L,106,12,23,-11,0.52,15,28.8,6,2,0,0,71,508,0.14,14.0m,KBAR-32,Stryker,Centurion,Trophy Drone,"Scarab, Trinity Rocket, Bombardment",43,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3A6D1AC2-1118-11D3-A6EB-0CFE456F15BE,champs-pool-A-3,2017-08-09 14:11:50 UTC,480,Hardpoint,Retaliation,Echo Fox,Replays,L,106,15,17,-2,0.88,18.8,21.2,6,2,0,0,76,406,0.187,17.6m,KBAR-32,Merc,Reactive Armor,Man-at-Arms,"Scarab, Trinity Rocket, Bombardment",35,6,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
3A6D1AC2-1118-11D3-A6EB-0CFE456F15BE,champs-pool-A-3,2017-08-09 14:11:50 UTC,480,Hardpoint,Retaliation,Epsilon,Dqvee,W,250,18,15,3,1.2,22.5,18.8,9,0,1,1,81,476,0.17,20.6m,NV4,Phantom,Active Camo,Rearguard,"Scarab, Trinity Rocket, Bombardment",33,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0
3A6D1AC2-1118-11D3-A6EB-0CFE456F15BE,champs-pool-A-3,2017-08-09 14:11:50 UTC,480,Hardpoint,Retaliation,Epsilon,Hawqeh,W,250,26,13,13,2,32.5,16.2,4,4,0,1,128,612,0.209,30.7m,KBAR-32,Stryker,Centurion,Trophy Drone,"Scarab, Trinity Rocket, Bombardment",140,6,8,0,0,0,0,0,0,0,0,0,3,3,0,6,1,0,1,0,1,3,5,2,1,0
3A6D1AC2-1118-11D3-A6EB-0CFE456F15BE,champs-pool-A-3,2017-08-09 14:11:50 UTC,480,Hardpoint,Retaliation,Epsilon,Joshh,W,250,16,15,1,1.07,20,18.8,11,2,0,1,90,601,0.15,15.8m,KBAR-32,Merc,Reactive Armor,Man-at-Arms,"Scarab, Trinity Rocket, Bombardment",79,5,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,0,0,0,0,2,1,1,0,0
3A6D1AC2-1118-11D3-A6EB-0CFE456F15BE,champs-pool-A-3,2017-08-09 14:11:50 UTC,480,Hardpoint,Retaliation,Epsilon,Vortex,W,250,19,16,3,1.19,23.8,20,7,1,0,0,92,366,0.251,16.1m,KBAR-32,FTL,FTL Jump,Power Slide,"Scarab, Trinity Rocket, Bombardment",37,4,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0
7585D05E-1118-11D3-3BCD-00D9D1A0B6BB,champs-pool-A-2,2017-08-09 14:13:09 UTC,458,Hardpoint,Retaliation,3sUp,Colechan,L,94,14,22,-8,0.64,18.3,28.8,7,0,0,0,80,455,0.176,17.9m,KBAR-32,FTL,FTL Jump,Power Slide,"Scarab, Trinity Rocket, Bombardment",16,2,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0
7585D05E-1118-11D3-3BCD-00D9D1A0B6BB,champs-pool-A-2,2017-08-09 14:13:09 UTC,458,Hardpoint,Retaliation,3sUp,DraMa,L,94,13,21,-8,0.62,17,27.5,2,0,0,0,62,315,0.197,17.4m,KBAR-32,Phantom,Active Camo,Rearguard,"Scarab, Trinity Rocket, Scorchers",37,7,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7585D05E-1118-11D3-3BCD-00D9D1A0B6BB,champs-pool-A-2,2017-08-09 14:13:09 UTC,458,Hardpoint,Retaliation,3sUp,Mochila,L,94,10,21,-11,0.48,13.1,27.5,5,1,0,0,63,303,0.208,26.5m,NV4,Stryker,Centurion,Trophy Drone,"Scarab, Trinity Rocket, Bombardment",16,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7585D05E-1118-11D3-3BCD-00D9D1A0B6BB,champs-pool-A-2,2017-08-09 14:13:09 UTC,458,Hardpoint,Retaliation,3sUp,Swarley,L,94,9,20,-11,0.45,11.8,26.2,1,0,0,0,55,268,0.205,17.7m,KBAR-32,Merc,Reactive Armor,Man-at-Arms,"Scarab, Trinity Rocket, Bombardment",32,5,3,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,1,1,0,0,0
7585D05E-1118-11D3-3BCD-00D9D1A0B6BB,champs-pool-A-2,2017-08-09 14:13:09 UTC,458,Hardpoint,Retaliation,OpTic Gaming,Crimsix,W,250,18,10,8,1.8,23.6,13.1,11,1,0,1,90,350,0.257,22.0m,KBAR-32,Stryker,Centurion,Trophy Drone,"Scarab, Trinity Rocket, Bombardment",38,4,1,0,0,0,0,0,0,0,0,0,5,0,0,5,1,2,0,0,0,3,3,1,0,0
7585D05E-1118-11D3-3BCD-00D9D1A0B6BB,champs-pool-A-2,2017-08-09 14:13:09 UTC,458,Hardpoint,Retaliation,OpTic Gaming,Formal,W,250,29,10,19,2.9,38,13.1,6,0,0,1,107,374,0.286,30.0m,NV4,FTL,FTL Jump,Power Slide,"Scarab, Trinity Rocket, Bombardment",127,6,5,0,0,0,0,0,0,0,0,0,5,2,1,8,1,0,3,0,0,4,5,3,1,1
7585D05E-1118-11D3-3BCD-00D9D1A0B6BB,champs-pool-A-2,2017-08-09 14:13:09 UTC,458,Hardpoint,Retaliation,OpTic Gaming,Karma,W,250,13,16,-3,0.81,17,21,6,2,0,0,73,322,0.227,12.7m,KBAR-32,Phantom,Active Camo,Rearguard,"Scarab, Trinity Rocket, Bombardment",24,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7585D05E-1118-11D3-3BCD-00D9D1A0B6BB,champs-pool-A-2,2017-08-09 14:13:09 UTC,458,Hardpoint,Retaliation,OpTic Gaming,Scump,W,250,24,10,14,2.4,31.4,13.1,1,2,0,0,94,383,0.245,16.2m,KBAR-32,Merc,Reactive Armor,Man-at-Arms,"Scarab, Trinity Rocket, Bombardment",79,3,2,0,0,0,0,0,0,0,0,0,3,1,0,4,2,0,1,0,0,3,2,0,0,0
3ADD7EF2-1118-11D3-A615-0CFE459CF380,champs-pool-B-2,2017-08-09 14:13:48 UTC,597,Hardpoint,Retaliation,Mindfreak Black,Hopey,L,212,22,27,-5,0.81,22.1,27.1,6,2,0,0,90,411,0.219,19.1m,NV4,Stryker,Centurion,Trophy Drone,"Scarab, Trinity Rocket, Bombardment",24,3,4,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
3ADD7EF2-1118-11D3-A615-0CFE459CF380,champs-pool-B-2,2017-08-09 14:13:48 UTC,597,Hardpoint,Retaliation,Mindfreak Black,Setzyy,L,212,16,22,-6,0.73,16.1,22.1,9,0,0,0,91,438,0.208,22.9m,NV4,Phantom,Active Camo,Rearguard,"Scarab, Trinity Rocket, Bombardment",66,4,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
3ADD7EF2-1118-11D3-A615-0CFE459CF380,champs-pool-B-2,2017-08-09 14:13:48 UTC,597,Hardpoint,Retaliation,Mindfreak Black,Swiftazor,L,212,16,25,-9,0.64,16.1,25.1,6,1,0,0,84,426,0.197,18.6m,NV4,Merc,Reactive Armor,Man-at-Arms,"Scarab, Trinity Rocket, Bombardment",63,4,6,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,1,1,1,0,0
3ADD7EF2-1118-11D3-A615-0CFE459CF380,champs-pool-B-2,2017-08-09 14:13:48 UTC,597,Hardpoint,Retaliation,Mindfreak Black,Zepa,L,212,20,24,-4,0.83,20.1,24.1,6,3,0,1,104,536,0.194,15.9m,KBAR-32,FTL,FTL Jump,Power Slide,"Trinity Rocket, Scorchers, Bombardment",101,6,8,0,0,0,0,0,0,0,0,0,4,0,0,4,0,1,0,0,0,1,0,0,1,1
3ADD7EF2-1118-11D3-A615-0CFE459CF380,champs-pool-B-2,2017-08-09 14:13:48 UTC,597,Hardpoint,Retaliation,Team EnVyUs,Apathy,W,250,27,20,7,1.35,27.1,20.1,9,1,0,1,140,643,0.218,14.5m,KBAR-32,Merc,Reactive Armor,Man-at-Arms,"Scarab, Trinity Rocket, Bombardment",71,5,2,0,0,0,0,0,0,0,0,0,4,0,0,4,2,0,1,0,0,3,1,0,1,1
3ADD7EF2-1118-11D3-A615-0CFE459CF380,champs-pool-B-2,2017-08-09 14:13:48 UTC,597,Hardpoint,Retaliation,Team EnVyUs,JKap,W,250,13,21,-8,0.62,13.1,21.1,13,0,0,0,68,404,0.168,15.9m,NV4,Stryker,Centurion,Trophy Drone,"Scarab, Trinity Rocket, Bombardment",91,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ADD7EF2-1118-11D3-A615-0CFE459CF380,champs-pool-B-2,2017-08-09 14:13:48 UTC,597,Hardpoint,Retaliation,Team EnVyUs,John,W,250,31,15,16,2.07,31.2,15.1,7,1,0,0,124,521,0.238,15.3m,NV4,FTL,FTL Jump,Power Slide,"Scarab, Trinity Rocket, Bombardment",41,2,2,0,0,0,0,0,0,0,0,0,7,1,0,8,1,1,1,0,0,3,3,0,2,1
3ADD7EF2-1118-11D3-A615-0CFE459CF380,champs-pool-B-2,2017-08-09 14:13:48 UTC,597,Hardpoint,Retaliation,Team EnVyUs,Slasher,W,250,27,18,9,1.5,27.1,18.1,12,3,0,0,99,409,0.242,25.6m,NV4,Phantom,Active Camo,Rearguard,"Scarab, Trinity Rocket, Bombardment",75,6,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,2,0,0,3,6,4,1,1
E5F311C6-1118-11D3-BDB4-0CFE454D2B61,champs-pool-B-3,2017-08-09 14:19:20 UTC,642,Hardpoint,Retaliation,Elevate,Desire,W,250,24,21,3,1.14,22.4,19.6,5,2,0,0,110,444,0.248,15.8m,KBAR-32,Merc,Reactive Armor,Man-at-Arms,"Scarab, Trinity Rocket, Bombardment",51,5,5,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,1,0,0,1,3,1,1,1
E5F311C6-1118-11D3-BDB4-0CFE454D2B61,champs-pool-B-3,2017-08-09 14:19:20 UTC,642,Hardpoint,Retaliation,Elevate,Reedy,W,250,29,16,13,1.81,27.1,15,11,0,0,0,132,478,0.276,18.6m,NV4,Stryker,Centurion,Trophy Drone,"Scarab, Trinity Rocket, Bombardment",89,4,6,0,0,0,0,0,0,0,0,0,5,0,0,5,1,0,1,0,0,2,4,3,1,1
E5F311C6-1118-11D3-BDB4-0CFE454D2B61,champs-pool-B-3,2017-08-09 14:19:20 UTC,642,Hardpoint,Retaliation,Elevate,Watson,W,250,27,19,8,1.42,25.2,17.8,4,1,0,1,129,640,0.202,13.8m,KBAR-32,Phantom,Active Camo,Rearguard,"Scarab, Trinity Rocket, Bombardment",19,1,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,1,1
E5F311C6-1118-11D3-BDB4-0CFE454D2B61,champs-pool-B-3,2017-08-09 14:19:20 UTC,642,Hardpoint,Retaliation,Elevate,Zed,W,250,23,19,4,1.21,21.5,17.8,12,3,0,0,111,477,0.233,18.6m,NV4,FTL,FTL Jump,Power Slide,"Scarab, Trinity Rocket, Bombardment",138,8,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1
E5F311C6-1118-11D3-BDB4-0CFE454D2B61,champs-pool-B-3,2017-08-09 14:19:20 UTC,642,Hardpoint,Retaliation,Projekt Evil,Fastballa,L,200,23,26,-3,0.88,21.5,24.3,4,4,0,0,101,471,0.214,14.7m,NV4,Phantom,Active Camo,Rearguard,"Scarab, Trinity Rocket, Bombardment",21,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1
E5F311C6-1118-11D3-BDB4-0CFE454D2B61,champs-pool-B-3,2017-08-09 14:19:20 UTC,642,Hardpoint,Retaliation,Projekt Evil,Glory,L,200,23,27,-4,0.85,21.5,25.2,7,1,0,1,111,553,0.201,14.7m,KBAR-32,FTL,FTL Jump,Power Slide,"Scarab, Trinity Rocket, Bombardment",71,6,3,0,0,0,0,0,0,0,0,0,5,0,0,5,1,0,0,0,0,1,1,1,1,1
E5F311C6-1118-11D3-BDB4-0CFE454D2B61,champs-pool-B-3,2017-08-09 14:19:20 UTC,642,Hardpoint,Retaliation,Projekt Evil,Profeezy,L,200,16,26,-10,0.62,15,24.3,3,0,0,0,87,407,0.214,15.7m,KBAR-32,Merc,Reactive Armor,Man-at-Arms,"Scarab, Trinity Rocket, Bombardment",63,5,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
E5F311C6-1118-11D3-BDB4-0CFE454D2B61,champs-pool-B-3,2017-08-09 14:19:20 UTC,642,Hardpoint,Retaliation,Projekt Evil,Prophet,L,200,13,24,-11,0.54,12.1,22.4,10,1,0,0,65,397,0.164,15.5m,NV4,Stryker,Centurion,Trophy Drone,"Scarab, Trinity Rocket, Bombardment",88,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
4061ACB6-111A-11D3-3BCD-00D9D1A0B6BB,champs-pool-A-2,2017-08-09 14:25:42 UTC,444,Search & Destroy,Throwback,3sUp,Colechan,L,2,4,8,-4,0.5,5.4,10.8,0,1,0,0,16,111,0.144,19.1m,KBS Longbow,FTL,FTL Jump,Power Slide,"Scarab, Trinity Rocket, Bombardment",0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4061ACB6-111A-11D3-3BCD-00D9D1A0B6BB,champs-pool-A-2,2017-08-09 14:25:42 UTC,444,Search & Destroy,Throwback,3sUp,DraMa,L,2,6,7,-1,0.86,8.1,9.5,2,1,0,0,31,142,0.218,17.3m,KBAR-32,Phantom,Active Camo,Rearguard,"Scarab, Trinity Rocket, Bombardment",0,0,0,8,0,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4061ACB6-111A-11D3-3BCD-00D9D1A0B6BB,champs-pool-A-2,2017-08-09 14:25:42 UTC,444,Search & Destroy,Throwback,3sUp,Mochila,L,2,5,6,-1,0.83,6.8,8.1,1,1,0,0,36,211,0.171,22.7m,NV4,Stryker,Centurion,Trophy Drone,"Scarab, Trinity Rocket, Bombardment",0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4061ACB6-111A-11D3-3BCD-00D9D1A0B6BB,champs-pool-A-2,2017-08-09 14:25:42 UTC,444,Search & Destroy,Throwback,3sUp,Swarley,L,2,5,8,-3,0.62,6.8,10.8,0,0,0,0,29,102,0.284,10.2m,KBAR-32,Merc,Reactive Armor,Man-at-Arms,"Scarab, Trinity Rocket, Bombardment",0,0,0,8,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4061ACB6-111A-11D3-3BCD-00D9D1A0B6BB,champs-pool-A-2,2017-08-09 14:25:42 UTC,444,Search & Destroy,Throwback,OpTic Gaming,Crimsix,W,6,7,5,2,1.4,9.5,6.8,3,0,0,0,31,111,0.279,17.3m,Erad,Stryker,Centurion,Trophy Drone,"Scarab, Trinity Rocket, Bombardment",0,0,0,8,1,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,1,1,0,0,0
4061ACB6-111A-11D3-3BCD-00D9D1A0B6BB,champs-pool-A-2,2017-08-09 14:25:42 UTC,444,Search & Destroy,Throwback,OpTic Gaming,Formal,W,6,12,3,9,4,16.2,4.1,3,1,0,0,50,174,0.287,25.4m,NV4,FTL,FTL Jump,Power Slide,"Scarab, Trinity Rocket, Bombardment",0,0,0,8,1,0,0,1,0,0,0,0,5,0,0,5,0,0,1,0,0,1,3,2,5,1
4061ACB6-111A-11D3-3BCD-00D9D1A0B6BB,champs-pool-A-2,2017-08-09 14:25:42 UTC,444,Search & Destroy,Throwback,OpTic Gaming,Karma,W,6,3,7,-4,0.43,4.1,9.5,4,0,0,0,27,133,0.203,14.6m,NV4,Phantom,Active Camo,Rearguard,"Scarab, Trinity Rocket, Bombardment",0,0,0,8,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4061ACB6-111A-11D3-3BCD-00D9D1A0B6BB,champs-pool-A-2,2017-08-09 14:25:42 UTC,444,Search & Destroy,Throwback,OpTic Gaming,Scump,W,6,7,5,2,1.4,9.5,6.8,2,0,0,0,26,126,0.206,16.3m,Erad,Merc,Reactive Armor,Man-at-Arms,"Scarab, Trinity Rocket, Bombardment",0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
364DE08C-111A-11D3-A615-0CFE459CF380,champs-pool-B-2,2017-08-09 14:26:24 UTC,502,Search & Destroy,Throwback,Mindfreak Black,Hopey,W,6,4,3,1,1.33,4.8,3.6,1,0,0,0,14,42,0.333,16.2m,KBS Longbow,Stryker,Centurion,Trophy Drone,"Scarab, Trinity Rocket, Bombardment",0,0,0,7,1,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
364DE08C-111A-11D3-A615-0CFE459CF380,champs-pool-B-2,2017-08-09 14:26:24 UTC,502,Search & Destroy,Throwback,Mindfreak Black,Setzyy,W,6,5,4,1,1.25,6,4.8,1,1,0,0,34,201,0.169,20.1m,NV4,Phantom,Active Camo,Rearguard,"Scarab, Trinity Rocket, Bombardment",0,0,0,7,0,1,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,1,1,0,0,0
364DE08C-111A-11D3-A615-0CFE459CF380,champs-pool-B-2,2017-08-09 14:26:24 UTC,502,Search & Destroy,Throwback,Mindfreak Black,Swiftazor,W,6,8,3,5,2.67,9.6,3.6,3,0,0,0,40,191,0.209,18.8m,NV4,Merc,Reactive Armor,Man-at-Arms,"Scarab, Trinity Rocket, Bombardment",0,0,0,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
364DE08C-111A-11D3-A615-0CFE459CF380,champs-pool-B-2,2017-08-09 14:26:24 UTC,502,Search & Destroy,Throwback,Mindfreak Black,Zepa,W,6,9,6,3,1.5,10.8,7.2,3,1,0,0,50,167,0.299,19.4m,KBAR-32,FTL,FTL Jump,Power Slide,"Trinity Rocket, Scorchers, Bombardment",0,0,0,7,3,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,1
364DE08C-111A-11D3-A615-0CFE459CF380,champs-pool-B-2,2017-08-09 14:26:24 UTC,502,Search & Destroy,Throwback,Team EnVyUs,Apathy,L,1,4,7,-3,0.57,4.8,8.4,2,0,0,0,24,131,0.183,16.9m,Erad,Merc,Reactive Armor,Man-at-Arms,"Scarab, Trinity Rocket, Bombardment",0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364DE08C-111A-11D3-A615-0CFE459CF380,champs-pool-B-2,2017-08-09 14:26:24 UTC,502,Search & Destroy,Throwback,Team EnVyUs,JKap,L,1,1,6,-5,0.17,1.2,7.2,0,0,0,0,9,91,0.099,13.0m,NV4,Stryker,Centurion,Trophy Drone,"Scarab, Trinity Rocket, Bombardment",0,0,0,7,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364DE08C-111A-11D3-A615-0CFE459CF380,champs-pool-B-2,2017-08-09 14:26:24 UTC,502,Search & Destroy,Throwback,Team EnVyUs,John,L,1,5,7,-2,0.71,6,8.4,1,0,0,0,30,131,0.229,25.2m,NV4,FTL,FTL Jump,Power Slide,"Scarab, Trinity Rocket, Bombardment",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
364DE08C-111A-11D3-A615-0CFE459CF380,champs-pool-B-2,2017-08-09 14:26:24 UTC,502,Search & Destroy,Throwback,Team EnVyUs,Slasher,L,1,6,6,0,1,7.2,7.2,1,0,0,0,31,126,0.246,20.2m,NV4,Phantom,Active Camo,Rearguard,"Scarab, Trinity Rocket, Bombardment",0,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D1B24A28-1119-11D3-A6EB-0CFE456F15BE,champs-pool-A-3,2017-08-09 14:28:06 UTC,772,Search & Destroy,Throwback,Echo Fox,Methodz,L,5,8,8,0,1,6.2,6.2,0,1,0,0,42,189,0.222,22.5m,NV4,Phantom,Active Camo,Rearguard,"Scarab, Trinity Rocket, Bombardment",0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
D1B24A28-1119-11D3-A6EB-0CFE456F15BE,champs-pool-A-3,2017-08-09 14:28:06 UTC,772,Search & Destroy,Throwback,Echo Fox,mosh,L,5,3,8,-5,0.38,2.3,6.2,4,1,0,0,31,255,0.122,12.0m,NV4,FTL,FTL Jump,Power Slide,"Scarab, Trinity Rocket, Bombardment",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D1B24A28-1119-11D3-A6EB-0CFE456F15BE,champs-pool-A-3,2017-08-09 14:28:06 UTC,772,Search & Destroy,Throwback,Echo Fox,MRuiz,L,5,8,9,-1,0.89,6.2,7,2,0,0,0,44,209,0.211,19.1m,NV4,Stryker,Centurion,Trophy Drone,"Scarab, Trinity Rocket, Bombardment",0,0,0,11,2,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D1B24A28-1119-11D3-A6EB-0CFE456F15BE,champs-pool-A-3,2017-08-09 14:28:06 UTC,772,Search & Destroy,Throwback,Echo Fox,Replays,L,5,13,9,4,1.44,10.1,7,0,1,0,0,64,244,0.262,18.7m,NV4,Merc,Reactive Armor,Man-at-Arms,"Scarab, Trinity Rocket, Bombardment",0,0,0,11,3,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,1,1
D1B24A28-1119-11D3-A6EB-0CFE456F15BE,champs-pool-A-3,2017-08-09 14:28:06 UTC,772,Search & Destroy,Throwback,Epsilon,Dqvee,W,6,8,9,-1,0.89,6.2,7,5,1,0,0,39,216,0.181,15.8m,KBAR-32,Phantom,Active Camo,Rearguard,"Scarab, Trinity Rocket, Bombardment",0,0,0,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
D1B24A28-1119-11D3-A6EB-0CFE456F15BE,champs-pool-A-3,2017-08-09 14:28:06 UTC,772,Search & Destroy,Throwback,Epsilon,Hawqeh,W,6,5,10,-5,0.5,3.9,7.8,1,0,0,0,37,264,0.14,28.9m,NV4,Warfighter,Overdrive,Resupply,"Scarab, Trinity Rocket, Bombardment",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D1B24A28-1119-11D3-A6EB-0CFE456F15BE,champs-pool-A-3,2017-08-09 14:28:06 UTC,772,Search & Destroy,Throwback,Epsilon,Joshh,W,6,11,6,5,1.83,8.5,4.7,2,2,0,0,56,269,0.208,14.3m,KBAR-32,Merc,Reactive Armor,Man-at-Arms,"Scarab, Trinity Rocket, Bombardment",0,0,0,11,4,1,1,0,0,0,0,0,2,0,0,2,0,2,0,0,0,2,2,1,2,1
D1B24A28-1119-11D3-A6EB-0CFE456F15BE,champs-pool-A-3,2017-08-09 14:28:06 UTC,772,Search & Destroy,Throwback,Epsilon,Vortex,W,6,10,7,3,1.43,7.8,5.4,5,1,0,0,47,215,0.219,14.3m,KBAR-32,FTL,FTL Jump,Power Slide,"Scarab, Trinity Rocket, Bombardment",0,0,0,11,1,5,3,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,4,1
FF48D3AC-111A-11D3-BDB4-0CFE454D2B61,champs-pool-B-3,2017-08-09 14:34:43 UTC,662,Search & Destroy,Throwback,Elevate,Desire,W,6,10,5,5,2,9.1,4.5,1,0,0,0,46,157,0.293,15.2m,NV4,Merc,Reactive Armor,Man-at-Arms,"Scarab, Trinity Rocket, Bombardment",0,0,0,10,1,1,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,1
FF48D3AC-111A-11D3-BDB4-0CFE454D2B61,champs-pool-B-3,2017-08-09 14:34:43 UTC,662,Search & Destroy,Throwback,Elevate,Reedy,W,6,7,6,1,1.17,6.3,5.4,2,1,0,0,40,160,0.25,23.6m,NV4,Stryker,Centurion,Trophy Drone,"Scarab, Trinity Rocket, Bombardment",0,0,0,10,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
FF48D3AC-111A-11D3-BDB4-0CFE454D2B61,champs-pool-B-3,2017-08-09 14:34:43 UTC,662,Search & Destroy,Throwback,Elevate,Watson,W,6,6,7,-1,0.86,5.4,6.3,3,0,0,0,30,148,0.203,21.7m,NV4,Phantom,Active Camo,Rearguard,"Scarab, Trinity Rocket, Bombardment",0,0,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FF48D3AC-111A-11D3-BDB4-0CFE454D2B61,champs-pool-B-3,2017-08-09 14:34:43 UTC,662,Search & Destroy,Throwback,Elevate,Zed,W,6,6,5,1,1.2,5.4,4.5,1,0,0,0,20,153,0.131,10.4m,Erad,FTL,FTL Jump,Power Slide,"Scarab, Trinity Rocket, Bombardment",0,0,0,10,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
FF48D3AC-111A-11D3-BDB4-0CFE454D2B61,champs-pool-B-3,2017-08-09 14:34:43 UTC,662,Search & Destroy,Throwback,Projekt Evil,Fastballa,L,4,7,8,-1,0.88,6.3,7.3,2,0,0,0,28,104,0.269,15.8m,NV4,Phantom,Active Camo,Rearguard,"Scarab, Trinity Rocket, Bombardment",0,0,0,10,2,1,1,0,0,0,0,0,2,0,0,2,1,0,0,0,0,1,1,1,2,1
